Class ID,class,order,family,genus,species,image count
1584,Insecta,Lepidoptera,Noctuidae,Craniophora,ligustri,805
1585,Insecta,Lepidoptera,Noctuidae,Cryphia,algae,482
1586,Insecta,Lepidoptera,Noctuidae,Ctenoplusia,oxygramma,408
1587,Insecta,Lepidoptera,Noctuidae,Cucullia,convexipennis,1675
1588,Insecta,Lepidoptera,Noctuidae,Cucullia,asteroides,649
1589,Insecta,Lepidoptera,Noctuidae,Deltote,pygarga,674
1590,Insecta,Lepidoptera,Noctuidae,Diachrysia,aereoides,299
1591,Insecta,Lepidoptera,Noctuidae,Diachrysia,balluca,498
1592,Insecta,Lepidoptera,Noctuidae,Diastema,tigris,308
1593,Insecta,Lepidoptera,Noctuidae,Elaphria,versicolor,608
1594,Insecta,Lepidoptera,Noctuidae,Elaphria,festivoides,343
1595,Insecta,Lepidoptera,Noctuidae,Elaphria,grata,1233
1596,Insecta,Lepidoptera,Noctuidae,Elaphria,chalcedonia,1054
1597,Insecta,Lepidoptera,Noctuidae,Emarginea,percara,662
1598,Insecta,Lepidoptera,Noctuidae,Eudryas,unio,1796
1599,Insecta,Lepidoptera,Noctuidae,Eudryas,grata,2436
1600,Insecta,Lepidoptera,Noctuidae,Eueretagrotis,perattentus,124
1601,Insecta,Lepidoptera,Noctuidae,Euplexia,benesimilis,643
1602,Insecta,Lepidoptera,Noctuidae,Eurois,occulta,545
1603,Insecta,Lepidoptera,Noctuidae,Feltia,jaculifera,1197
1604,Insecta,Lepidoptera,Noctuidae,Feltia,subterranea,1426
1605,Insecta,Lepidoptera,Noctuidae,Feltia,herilis,1253
1606,Insecta,Lepidoptera,Noctuidae,Feralia,comstocki,523
1607,Insecta,Lepidoptera,Noctuidae,Galgula,partita,4693
1608,Insecta,Lepidoptera,Noctuidae,Harrisimemna,trisignata,694
1609,Insecta,Lepidoptera,Noctuidae,Helicoverpa,armigera,2451
1610,Insecta,Lepidoptera,Noctuidae,Helicoverpa,zea,4860
1611,Insecta,Lepidoptera,Noctuidae,Hemieuxoa,rudens,398
1612,Insecta,Lepidoptera,Noctuidae,Homophoberia,apicosa,596
1613,Insecta,Lepidoptera,Noctuidae,Hoplodrina,ambigua,655
1614,Insecta,Lepidoptera,Noctuidae,Hyppa,xylinoides,444
1615,Insecta,Lepidoptera,Noctuidae,Ichneutica,mutans,1008
1616,Insecta,Lepidoptera,Noctuidae,Lacanobia,oleracea,1224
1617,Insecta,Lepidoptera,Noctuidae,Lacinipolia,olivacea,575
1618,Insecta,Lepidoptera,Noctuidae,Lacinipolia,laudabilis,864
1619,Insecta,Lepidoptera,Noctuidae,Lacinipolia,renigera,2780
1620,Insecta,Lepidoptera,Noctuidae,Lateroligia,ophiogramma,372
1621,Insecta,Lepidoptera,Noctuidae,Leucania,incognita,501
1622,Insecta,Lepidoptera,Noctuidae,Leucania,adjuta,331
1623,Insecta,Lepidoptera,Noctuidae,Leucania,diatrecta,463
1624,Insecta,Lepidoptera,Noctuidae,Leuconycta,lepidula,613
1625,Insecta,Lepidoptera,Noctuidae,Leuconycta,diphteroides,2145
1626,Insecta,Lepidoptera,Noctuidae,Lithacodia,musta,607
1627,Insecta,Lepidoptera,Noctuidae,Magusa,divaricata,937
1628,Insecta,Lepidoptera,Noctuidae,Maliattha,amorpha,636
1629,Insecta,Lepidoptera,Noctuidae,Maliattha,concinnimacula,309
1630,Insecta,Lepidoptera,Noctuidae,Maliattha,synochitis,2150
1631,Insecta,Lepidoptera,Noctuidae,Marimatha,nigrofimbria,2681
1632,Insecta,Lepidoptera,Noctuidae,Megalographa,biloba,1193
1633,Insecta,Lepidoptera,Noctuidae,Melanchra,adjuncta,1176
1634,Insecta,Lepidoptera,Noctuidae,Mesoligia,furuncula,928
1635,Insecta,Lepidoptera,Noctuidae,Morrisonia,latex,428
1636,Insecta,Lepidoptera,Noctuidae,Morrisonia,confusa,438
1637,Insecta,Lepidoptera,Noctuidae,Mythimna,albipuncta,1240
1638,Insecta,Lepidoptera,Noctuidae,Mythimna,unipuncta,8183
1639,Insecta,Lepidoptera,Noctuidae,Mythimna,convecta,509
1640,Insecta,Lepidoptera,Noctuidae,Mythimna,oxygala,644
1641,Insecta,Lepidoptera,Noctuidae,Nedra,ramosula,515
1642,Insecta,Lepidoptera,Noctuidae,Nephelodes,minians,2040
1643,Insecta,Lepidoptera,Noctuidae,Noctua,comes,1863
1644,Insecta,Lepidoptera,Noctuidae,Noctua,fimbriata,852
1645,Insecta,Lepidoptera,Noctuidae,Noctua,pronuba,12957
1646,Insecta,Lepidoptera,Noctuidae,Ochropleura,implecta,1408
1647,Insecta,Lepidoptera,Noctuidae,Ochropleura,plecta,1081
1648,Insecta,Lepidoptera,Noctuidae,Ogdoconta,cinereola,1099
1649,Insecta,Lepidoptera,Noctuidae,Orthodes,majuscula,392
1650,Insecta,Lepidoptera,Noctuidae,Orthosia,gothica,1056
1651,Insecta,Lepidoptera,Noctuidae,Orthosia,incerta,819
1652,Insecta,Lepidoptera,Noctuidae,Orthosia,cerasi,989
1653,Insecta,Lepidoptera,Noctuidae,Orthosia,hibisci,1536
1654,Insecta,Lepidoptera,Noctuidae,Panthea,acronyctoides,650
1655,Insecta,Lepidoptera,Noctuidae,Panthea,furcilla,1258
1656,Insecta,Lepidoptera,Noctuidae,Papaipema,inquaesita,568
1657,Insecta,Lepidoptera,Noctuidae,Papaipema,pterisii,437
1658,Insecta,Lepidoptera,Noctuidae,Peridroma,saucia,1740
1659,Insecta,Lepidoptera,Noctuidae,Phlogophora,iris,552
1660,Insecta,Lepidoptera,Noctuidae,Phlogophora,meticulosa,2603
1661,Insecta,Lepidoptera,Noctuidae,Phlogophora,periculosa,532
1662,Insecta,Lepidoptera,Noctuidae,Phosphila,miselioides,733
1663,Insecta,Lepidoptera,Noctuidae,Phosphila,turbulenta,969
1664,Insecta,Lepidoptera,Noctuidae,Polia,nimbosa,331
1665,Insecta,Lepidoptera,Noctuidae,Polygrammate,hebraeicum,1433
1666,Insecta,Lepidoptera,Noctuidae,Ponometia,semiflava,464
1667,Insecta,Lepidoptera,Noctuidae,Ponometia,erastrioides,912
1668,Insecta,Lepidoptera,Noctuidae,Ponometia,candefacta,1162
1669,Insecta,Lepidoptera,Noctuidae,Proteuxoa,hypochalchis,520
1670,Insecta,Lepidoptera,Noctuidae,Protodeltote,albidula,676
1671,Insecta,Lepidoptera,Noctuidae,Protodeltote,muscosula,1918
1672,Insecta,Lepidoptera,Noctuidae,Pseudeustrotia,carneola,2448
1673,Insecta,Lepidoptera,Noctuidae,Pseudohermonassa,bicarnea,558
1674,Insecta,Lepidoptera,Noctuidae,Psychomorpha,epimenis,808
1675,Insecta,Lepidoptera,Noctuidae,Rachiplusia,ou,696
1676,Insecta,Lepidoptera,Noctuidae,Raphia,frater,2141
1677,Insecta,Lepidoptera,Noctuidae,Schinia,rivulosa,578
1678,Insecta,Lepidoptera,Noctuidae,Schinia,florida,911
1679,Insecta,Lepidoptera,Noctuidae,Schinia,arcigera,1390
1680,Insecta,Lepidoptera,Noctuidae,Spodoptera,frugiperda,2372
1681,Insecta,Lepidoptera,Noctuidae,Spodoptera,litura,1419
1682,Insecta,Lepidoptera,Noctuidae,Spodoptera,exigua,740
1683,Insecta,Lepidoptera,Noctuidae,Spodoptera,mauritia,1013
1684,Insecta,Lepidoptera,Noctuidae,Spodoptera,ornithogalli,5006
1685,Insecta,Lepidoptera,Noctuidae,Spragueia,leo,941
1686,Insecta,Lepidoptera,Noctuidae,Spragueia,guttata,397
1687,Insecta,Lepidoptera,Noctuidae,Striacosta,albicosta,396
1688,Insecta,Lepidoptera,Noctuidae,Sunira,bicolorago,2458
1689,Insecta,Lepidoptera,Noctuidae,Syngrapha,rectangula,493
1690,Insecta,Lepidoptera,Noctuidae,Tarache,quadriplaga,596
1691,Insecta,Lepidoptera,Noctuidae,Tarache,aprica,1011
1692,Insecta,Lepidoptera,Noctuidae,Thysanoplusia,orichalcea,559
1693,Insecta,Lepidoptera,Noctuidae,Trichoplusia,ni,924
1694,Insecta,Lepidoptera,Noctuidae,Trichordestra,legitima,454
1695,Insecta,Lepidoptera,Noctuidae,Tripudia,quadrifera,1016
1696,Insecta,Lepidoptera,Noctuidae,Tyta,luctuosa,1665
1697,Insecta,Lepidoptera,Noctuidae,Xerociris,wilsonii,527
1698,Insecta,Lepidoptera,Noctuidae,Xestia,smithii,733
1699,Insecta,Lepidoptera,Noctuidae,Xestia,xanthographa,2153
1700,Insecta,Lepidoptera,Noctuidae,Xestia,c-nigrum,2242
1701,Insecta,Lepidoptera,Nolidae,Baileya,doubledayi,336
1702,Insecta,Lepidoptera,Nolidae,Baileya,ophthalmica,375
1703,Insecta,Lepidoptera,Nolidae,Diphthera,festiva,1171
1704,Insecta,Lepidoptera,Nolidae,Nola,cereella,444
1705,Insecta,Lepidoptera,Nolidae,Nola,desmotes,532
1706,Insecta,Lepidoptera,Nolidae,Pseudoips,prasinana,950
1707,Insecta,Lepidoptera,Nolidae,Uraba,lugens,980
1708,Insecta,Lepidoptera,Notodontidae,Clostera,apicalis,639
1709,Insecta,Lepidoptera,Notodontidae,Clostera,albosigma,1397
1710,Insecta,Lepidoptera,Notodontidae,Datana,ministra,565
1711,Insecta,Lepidoptera,Notodontidae,Datana,integerrima,905
1712,Insecta,Lepidoptera,Notodontidae,Destolmia,lineata,530
1713,Insecta,Lepidoptera,Notodontidae,Ellida,caniplaga,542
1714,Insecta,Lepidoptera,Notodontidae,Furcula,borealis,533
1715,Insecta,Lepidoptera,Notodontidae,Gluphisia,septentrionis,2176
1716,Insecta,Lepidoptera,Notodontidae,Heterocampa,guttivitta,920
1717,Insecta,Lepidoptera,Notodontidae,Heterocampa,biundata,456
1718,Insecta,Lepidoptera,Notodontidae,Heterocampa,umbrata,934
1719,Insecta,Lepidoptera,Notodontidae,Lochmaeus,bilineata,921
1720,Insecta,Lepidoptera,Notodontidae,Macrurocampa,marthesia,655
1721,Insecta,Lepidoptera,Notodontidae,Nadata,gibbosa,4368
1722,Insecta,Lepidoptera,Notodontidae,Nerice,bidentata,700
1723,Insecta,Lepidoptera,Notodontidae,Ochrogaster,lunifer,621
1724,Insecta,Lepidoptera,Notodontidae,Paraeschra,georgica,696
1725,Insecta,Lepidoptera,Notodontidae,Peridea,ferruginea,664
1726,Insecta,Lepidoptera,Notodontidae,Peridea,basitriens,518
1727,Insecta,Lepidoptera,Notodontidae,Peridea,angulosa,927
1728,Insecta,Lepidoptera,Notodontidae,Phalera,bucephala,2476
1729,Insecta,Lepidoptera,Notodontidae,Pheosia,rimosa,1200
1730,Insecta,Lepidoptera,Notodontidae,Pheosidea,elegans,413
1731,Insecta,Lepidoptera,Notodontidae,Phryganidia,californica,520
1732,Insecta,Lepidoptera,Notodontidae,Schizura,ipomaeae,740
1733,Insecta,Lepidoptera,Notodontidae,Schizura,unicornis,1732
1734,Insecta,Lepidoptera,Notodontidae,Schizura,concinna,739
1735,Insecta,Lepidoptera,Notodontidae,Stauropus,fagi,589
1736,Insecta,Lepidoptera,Notodontidae,Thaumetopoea,pityocampa,1241
1737,Insecta,Lepidoptera,Notodontidae,Thaumetopoea,processionea,313
1738,Insecta,Lepidoptera,Nymphalidae,Acraea,issoria,543
1739,Insecta,Lepidoptera,Nymphalidae,Acraea,serena,741
1740,Insecta,Lepidoptera,Nymphalidae,Acraea,horta,1570
1741,Insecta,Lepidoptera,Nymphalidae,Acraea,terpsicore,2843
1742,Insecta,Lepidoptera,Nymphalidae,Adelpha,californica,4086
1743,Insecta,Lepidoptera,Nymphalidae,Adelpha,iphicleola,187
1744,Insecta,Lepidoptera,Nymphalidae,Adelpha,fessonia,223
1745,Insecta,Lepidoptera,Nymphalidae,Adelpha,eulalia,1296
1746,Insecta,Lepidoptera,Nymphalidae,Aglais,milberti,2324
1747,Insecta,Lepidoptera,Nymphalidae,Aglais,io,18636
1748,Insecta,Lepidoptera,Nymphalidae,Aglais,urticae,15129
1749,Insecta,Lepidoptera,Nymphalidae,Agraulis,vanillae,240
1750,Insecta,Lepidoptera,Nymphalidae,Anaea,andria,2526
1751,Insecta,Lepidoptera,Nymphalidae,Anaea,aidea,867
1752,Insecta,Lepidoptera,Nymphalidae,Anartia,fatima,3159
1753,Insecta,Lepidoptera,Nymphalidae,Anartia,amathea,2098
1754,Insecta,Lepidoptera,Nymphalidae,Anartia,jatrophae,8717
1755,Insecta,Lepidoptera,Nymphalidae,Anthanassa,tulcis,911
1756,Insecta,Lepidoptera,Nymphalidae,Anthanassa,texana,2424
1757,Insecta,Lepidoptera,Nymphalidae,Apatura,iris,1319
1758,Insecta,Lepidoptera,Nymphalidae,Apatura,ilia,1980
1759,Insecta,Lepidoptera,Nymphalidae,Aphantopus,hyperantus,5837
1760,Insecta,Lepidoptera,Nymphalidae,Araschnia,levana,4628
1761,Insecta,Lepidoptera,Nymphalidae,Argynnis,adippe,1692
1762,Insecta,Lepidoptera,Nymphalidae,Argynnis,hyperbius,1220
1763,Insecta,Lepidoptera,Nymphalidae,Argynnis,paphia,10630
1764,Insecta,Lepidoptera,Nymphalidae,Argynnis,pandora,1424
1765,Insecta,Lepidoptera,Nymphalidae,Ariadne,ariadne,824
1766,Insecta,Lepidoptera,Nymphalidae,Asterocampa,leilia,1564
1767,Insecta,Lepidoptera,Nymphalidae,Asterocampa,celtis,11097
1768,Insecta,Lepidoptera,Nymphalidae,Asterocampa,clyton,6636
1769,Insecta,Lepidoptera,Nymphalidae,Athyma,selenophora,452
1770,Insecta,Lepidoptera,Nymphalidae,Biblis,hyperia,369
1771,Insecta,Lepidoptera,Nymphalidae,Bicyclus,safitza,104
1772,Insecta,Lepidoptera,Nymphalidae,Boloria,epithore,622
1773,Insecta,Lepidoptera,Nymphalidae,Boloria,chariclea,669
1774,Insecta,Lepidoptera,Nymphalidae,Boloria,selene,2480
1775,Insecta,Lepidoptera,Nymphalidae,Boloria,bellona,2040
1776,Insecta,Lepidoptera,Nymphalidae,Boloria,euphrosyne,1249
1777,Insecta,Lepidoptera,Nymphalidae,Boloria,dia,1456
1778,Insecta,Lepidoptera,Nymphalidae,Brenthis,daphne,964
1779,Insecta,Lepidoptera,Nymphalidae,Brenthis,ino,1096
1780,Insecta,Lepidoptera,Nymphalidae,Brintesia,circe,1721
1781,Insecta,Lepidoptera,Nymphalidae,Caligo,telamonius,225
1782,Insecta,Lepidoptera,Nymphalidae,Cercyonis,pegala,6619
1783,Insecta,Lepidoptera,Nymphalidae,Charaxes,bernardus,422
1784,Insecta,Lepidoptera,Nymphalidae,Charaxes,jasius,849
1785,Insecta,Lepidoptera,Nymphalidae,Chlosyne,ehrenbergii,812
1786,Insecta,Lepidoptera,Nymphalidae,Chlosyne,palla,1153
1787,Insecta,Lepidoptera,Nymphalidae,Chlosyne,nycteis,4887
1788,Insecta,Lepidoptera,Nymphalidae,Chlosyne,gabbii,432
1789,Insecta,Lepidoptera,Nymphalidae,Chlosyne,gorgone,528
1790,Insecta,Lepidoptera,Nymphalidae,Chlosyne,janais,1070
1791,Insecta,Lepidoptera,Nymphalidae,Chlosyne,acastus,416
1792,Insecta,Lepidoptera,Nymphalidae,Chlosyne,lacinia,6131
1793,Insecta,Lepidoptera,Nymphalidae,Chlosyne,theona,1163
1794,Insecta,Lepidoptera,Nymphalidae,Chlosyne,harrisii,854
1795,Insecta,Lepidoptera,Nymphalidae,Coenonympha,glycerion,859
1796,Insecta,Lepidoptera,Nymphalidae,Coenonympha,tullia,144
1797,Insecta,Lepidoptera,Nymphalidae,Coenonympha,pamphilus,8652
1798,Insecta,Lepidoptera,Nymphalidae,Coenonympha,arcania,1557
1799,Insecta,Lepidoptera,Nymphalidae,Colobura,dirce,813
1800,Insecta,Lepidoptera,Nymphalidae,Cupha,erymanthis,1170
1801,Insecta,Lepidoptera,Nymphalidae,Cyllopsis,gemma,816
1802,Insecta,Lepidoptera,Nymphalidae,Cyrestis,thyodamas,893
1803,Insecta,Lepidoptera,Nymphalidae,Danaus,chrysippus,4180
1804,Insecta,Lepidoptera,Nymphalidae,Danaus,eresimus,1026
1805,Insecta,Lepidoptera,Nymphalidae,Danaus,plexippus,136889
1806,Insecta,Lepidoptera,Nymphalidae,Danaus,gilippus,15989
1807,Insecta,Lepidoptera,Nymphalidae,Danaus,erippus,1508
1808,Insecta,Lepidoptera,Nymphalidae,Danaus,petilia,900
1809,Insecta,Lepidoptera,Nymphalidae,Danaus,genutia,1712
1810,Insecta,Lepidoptera,Nymphalidae,Diaethria,anna,368
1811,Insecta,Lepidoptera,Nymphalidae,Dione,moneta,2076
1812,Insecta,Lepidoptera,Nymphalidae,Dione,juno,2164
1813,Insecta,Lepidoptera,Nymphalidae,Dira,clytus,154
1814,Insecta,Lepidoptera,Nymphalidae,Doleschallia,bisaltide,929
1815,Insecta,Lepidoptera,Nymphalidae,Doxocopa,laure,410
1816,Insecta,Lepidoptera,Nymphalidae,Dryadula,phaetusa,632
1817,Insecta,Lepidoptera,Nymphalidae,Dryas,iulia,3648
1818,Insecta,Lepidoptera,Nymphalidae,Dymasia,dymas,434
1819,Insecta,Lepidoptera,Nymphalidae,Dynamine,postverta,534
1820,Insecta,Lepidoptera,Nymphalidae,Elymnias,hypermnestra,1765
1821,Insecta,Lepidoptera,Nymphalidae,Erebia,medusa,607
1822,Insecta,Lepidoptera,Nymphalidae,Erebia,aethiops,1478
1823,Insecta,Lepidoptera,Nymphalidae,Erebia,epipsodea,567
1824,Insecta,Lepidoptera,Nymphalidae,Erebia,ligea,1207
1825,Insecta,Lepidoptera,Nymphalidae,Erebia,euryale,851
1826,Insecta,Lepidoptera,Nymphalidae,Eueides,isabella,230
1827,Insecta,Lepidoptera,Nymphalidae,Eunica,monima,564
1828,Insecta,Lepidoptera,Nymphalidae,Euphydryas,editha,776
1829,Insecta,Lepidoptera,Nymphalidae,Euphydryas,chalcedona,4763
1830,Insecta,Lepidoptera,Nymphalidae,Euphydryas,aurinia,1440
1831,Insecta,Lepidoptera,Nymphalidae,Euphydryas,phaeton,1973
1832,Insecta,Lepidoptera,Nymphalidae,Euploea,core,2430
1833,Insecta,Lepidoptera,Nymphalidae,Euploea,mulciber,711
1834,Insecta,Lepidoptera,Nymphalidae,Euploea,tulliolus,536
1835,Insecta,Lepidoptera,Nymphalidae,Euploea,midamus,699
1836,Insecta,Lepidoptera,Nymphalidae,Euptoieta,hegesia,1651
1837,Insecta,Lepidoptera,Nymphalidae,Euptoieta,claudia,14012
1838,Insecta,Lepidoptera,Nymphalidae,Euthalia,aconthea,1234
1839,Insecta,Lepidoptera,Nymphalidae,Faunis,eumeus,348
1840,Insecta,Lepidoptera,Nymphalidae,Geitoneura,klugii,864
1841,Insecta,Lepidoptera,Nymphalidae,Hamadryas,februa,2600
1842,Insecta,Lepidoptera,Nymphalidae,Hamadryas,guatemalena,304
1843,Insecta,Lepidoptera,Nymphalidae,Hamadryas,amphinome,719
1844,Insecta,Lepidoptera,Nymphalidae,Hamadryas,feronia,1610
1845,Insecta,Lepidoptera,Nymphalidae,Heliconius,charithonia,6462
1846,Insecta,Lepidoptera,Nymphalidae,Heliconius,erato,1076
1847,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,hermes,366
1848,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,sosybius,3171
1849,Insecta,Lepidoptera,Nymphalidae,Hestina,assimilis,507
1850,Insecta,Lepidoptera,Nymphalidae,Heteronympha,merope,3998
1851,Insecta,Lepidoptera,Nymphalidae,Hipparchia,statilinus,833
1852,Insecta,Lepidoptera,Nymphalidae,Hipparchia,semele,1428
1853,Insecta,Lepidoptera,Nymphalidae,Historis,odius,380
1854,Insecta,Lepidoptera,Nymphalidae,Hypocysta,metirius,1100
1855,Insecta,Lepidoptera,Nymphalidae,Hypolimnas,misippus,2210
1856,Insecta,Lepidoptera,Nymphalidae,Hypolimnas,bolina,5968
1857,Insecta,Lepidoptera,Nymphalidae,Ideopsis,similis,995
1858,Insecta,Lepidoptera,Nymphalidae,Issoria,lathonia,5074
1859,Insecta,Lepidoptera,Nymphalidae,Junonia,hierta,545
1860,Insecta,Lepidoptera,Nymphalidae,Junonia,iphita,2190
1861,Insecta,Lepidoptera,Nymphalidae,Junonia,coenia,23855
1862,Insecta,Lepidoptera,Nymphalidae,Junonia,hedonia,1572
1863,Insecta,Lepidoptera,Nymphalidae,Junonia,oenone,135
1864,Insecta,Lepidoptera,Nymphalidae,Junonia,lemonias,2251
1865,Insecta,Lepidoptera,Nymphalidae,Junonia,orithya,1675
1866,Insecta,Lepidoptera,Nymphalidae,Junonia,natalica,52
1867,Insecta,Lepidoptera,Nymphalidae,Junonia,atlites,1495
1868,Insecta,Lepidoptera,Nymphalidae,Junonia,almana,2026
1869,Insecta,Lepidoptera,Nymphalidae,Junonia,genoveva,318
1870,Insecta,Lepidoptera,Nymphalidae,Junonia,terea,176
1871,Insecta,Lepidoptera,Nymphalidae,Junonia,villida,2433
1872,Insecta,Lepidoptera,Nymphalidae,Kaniska,canace,952
1873,Insecta,Lepidoptera,Nymphalidae,Lasiommata,maera,1664
1874,Insecta,Lepidoptera,Nymphalidae,Lasiommata,megera,5661
1875,Insecta,Lepidoptera,Nymphalidae,Lebadea,martha,434
1876,Insecta,Lepidoptera,Nymphalidae,Lethe,eurydice,921
1877,Insecta,Lepidoptera,Nymphalidae,Lethe,portlandia,484
1878,Insecta,Lepidoptera,Nymphalidae,Lethe,anthedon,5417
1879,Insecta,Lepidoptera,Nymphalidae,Lethe,europa,350
1880,Insecta,Lepidoptera,Nymphalidae,Lethe,confusa,348
1881,Insecta,Lepidoptera,Nymphalidae,Lethe,appalachia,1623
1882,Insecta,Lepidoptera,Nymphalidae,Lexias,pardalis,845
1883,Insecta,Lepidoptera,Nymphalidae,Libytheana,carinenta,9948
1884,Insecta,Lepidoptera,Nymphalidae,Limenitis,reducta,1588
1885,Insecta,Lepidoptera,Nymphalidae,Limenitis,arthemis,6676
1886,Insecta,Lepidoptera,Nymphalidae,Limenitis,camilla,1477
1887,Insecta,Lepidoptera,Nymphalidae,Limenitis,archippus,10109
1888,Insecta,Lepidoptera,Nymphalidae,Limenitis,populi,660
1889,Insecta,Lepidoptera,Nymphalidae,Limenitis,weidemeyerii,1190
1890,Insecta,Lepidoptera,Nymphalidae,Limenitis,lorquini,5044
1891,Insecta,Lepidoptera,Nymphalidae,Maniola,jurtina,14788
1892,Insecta,Lepidoptera,Nymphalidae,Marpesia,petreus,2347
1893,Insecta,Lepidoptera,Nymphalidae,Marpesia,chiron,1036
1894,Insecta,Lepidoptera,Nymphalidae,Mechanitis,polymnia,264
1895,Insecta,Lepidoptera,Nymphalidae,Megisto,cymela,6023
1896,Insecta,Lepidoptera,Nymphalidae,Megisto,rubricata,240
1897,Insecta,Lepidoptera,Nymphalidae,Melanargia,galathea,6805
1898,Insecta,Lepidoptera,Nymphalidae,Melanargia,lachesis,1069
1899,Insecta,Lepidoptera,Nymphalidae,Melanitis,leda,3428
1900,Insecta,Lepidoptera,Nymphalidae,Melanitis,phedima,402
1901,Insecta,Lepidoptera,Nymphalidae,Melitaea,phoebe,1547
1902,Insecta,Lepidoptera,Nymphalidae,Melitaea,didyma,2536
1903,Insecta,Lepidoptera,Nymphalidae,Melitaea,athalia,775
1904,Insecta,Lepidoptera,Nymphalidae,Melitaea,cinxia,1616
1905,Insecta,Lepidoptera,Nymphalidae,Mestra,amymone,1984
1906,Insecta,Lepidoptera,Nymphalidae,Microtia,elva,837
1907,Insecta,Lepidoptera,Nymphalidae,Minois,dryas,1336
1908,Insecta,Lepidoptera,Nymphalidae,Moduza,procris,716
1909,Insecta,Lepidoptera,Nymphalidae,Morpho,helenor,953
1910,Insecta,Lepidoptera,Nymphalidae,Mycalesis,mineus,1008
1911,Insecta,Lepidoptera,Nymphalidae,Mycalesis,mucianus,441
1912,Insecta,Lepidoptera,Nymphalidae,Myscelia,ethusa,671
1913,Insecta,Lepidoptera,Nymphalidae,Neptis,sappho,760
1914,Insecta,Lepidoptera,Nymphalidae,Neptis,hylas,2078
1915,Insecta,Lepidoptera,Nymphalidae,Nymphalis,polychloros,1436
1916,Insecta,Lepidoptera,Nymphalidae,Nymphalis,l-album,3544
1917,Insecta,Lepidoptera,Nymphalidae,Nymphalis,antiopa,18604
1918,Insecta,Lepidoptera,Nymphalidae,Nymphalis,xanthomelas,1240
1919,Insecta,Lepidoptera,Nymphalidae,Nymphalis,californica,4647
1920,Insecta,Lepidoptera,Nymphalidae,Orsotriaena,medus,572
1921,Insecta,Lepidoptera,Nymphalidae,Parantica,aglea,1048
1922,Insecta,Lepidoptera,Nymphalidae,Pararge,aegeria,16106
1923,Insecta,Lepidoptera,Nymphalidae,Parthenos,sylvia,372
1924,Insecta,Lepidoptera,Nymphalidae,Phaedyma,columella,531
1925,Insecta,Lepidoptera,Nymphalidae,Phalanta,phalantha,1620
1926,Insecta,Lepidoptera,Nymphalidae,Phyciodes,graphica,1324
1927,Insecta,Lepidoptera,Nymphalidae,Phyciodes,pulchella,1500
1928,Insecta,Lepidoptera,Nymphalidae,Phyciodes,tharos,22056
1929,Insecta,Lepidoptera,Nymphalidae,Phyciodes,cocyta,5024
1930,Insecta,Lepidoptera,Nymphalidae,Phyciodes,mylitta,3108
1931,Insecta,Lepidoptera,Nymphalidae,Phyciodes,phaon,6196
1932,Insecta,Lepidoptera,Nymphalidae,Polygonia,satyrus,1496
1933,Insecta,Lepidoptera,Nymphalidae,Polygonia,comma,7664
1934,Insecta,Lepidoptera,Nymphalidae,Polygonia,c-aureum,853
1935,Insecta,Lepidoptera,Nymphalidae,Polygonia,faunus,1725
1936,Insecta,Lepidoptera,Nymphalidae,Polygonia,gracilis,965
1937,Insecta,Lepidoptera,Nymphalidae,Polygonia,interrogationis,12810
1938,Insecta,Lepidoptera,Nymphalidae,Polygonia,progne,1606
1939,Insecta,Lepidoptera,Nymphalidae,Polygonia,c-album,11494
1940,Insecta,Lepidoptera,Nymphalidae,Pyronia,cecilia,1319
1941,Insecta,Lepidoptera,Nymphalidae,Pyronia,bathseba,677
1942,Insecta,Lepidoptera,Nymphalidae,Pyronia,tithonus,5473
1943,Insecta,Lepidoptera,Nymphalidae,Siproeta,epaphus,886
1944,Insecta,Lepidoptera,Nymphalidae,Siproeta,stelenes,2968
1945,Insecta,Lepidoptera,Nymphalidae,Smyrna,blomfildia,519
1946,Insecta,Lepidoptera,Nymphalidae,Speyeria,aphrodite,1559
1947,Insecta,Lepidoptera,Nymphalidae,Speyeria,mormonia,760
1948,Insecta,Lepidoptera,Nymphalidae,Speyeria,aglaja,1965
1949,Insecta,Lepidoptera,Nymphalidae,Speyeria,callippe,738
1950,Insecta,Lepidoptera,Nymphalidae,Speyeria,atlantis,1978
1951,Insecta,Lepidoptera,Nymphalidae,Speyeria,idalia,440
1952,Insecta,Lepidoptera,Nymphalidae,Speyeria,cybele,10580
1953,Insecta,Lepidoptera,Nymphalidae,Symbrenthia,lilaea,785
1954,Insecta,Lepidoptera,Nymphalidae,Tanaecia,pelea,321
1955,Insecta,Lepidoptera,Nymphalidae,Tegosa,claudina,664
1956,Insecta,Lepidoptera,Nymphalidae,Texola,elada,436
1957,Insecta,Lepidoptera,Nymphalidae,Tirumala,limniace,1262
1958,Insecta,Lepidoptera,Nymphalidae,Tirumala,septentrionis,640
1959,Insecta,Lepidoptera,Nymphalidae,Tisiphone,abeona,742
1960,Insecta,Lepidoptera,Nymphalidae,Vanessa,atalanta,46367
1961,Insecta,Lepidoptera,Nymphalidae,Vanessa,indica,580
1962,Insecta,Lepidoptera,Nymphalidae,Vanessa,annabella,3327
1963,Insecta,Lepidoptera,Nymphalidae,Vanessa,cardui,43501
